"completion_code","question_index","response","subscale"
"2wbdhcfa",2,5,"trust"
"2wbdhcfa",3,4,"mistrust"
"2wbdhcfa",4,1,"mistrust"
"2wbdhcfa",5,1,"credulity"
"2wbdhcfa",6,1,"credulity"
"2wbdhcfa",7,5,"trust"
"2wbdhcfa",8,4,"trust"
"2wbdhcfa",9,4,"mistrust"
"2wbdhcfa",10,3,"catch"
"2wbdhcfa",11,1,"mistrust"
"2wbdhcfa",12,1,"credulity"
"2wbdhcfa",13,1,"credulity"
"2wbdhcfa",14,4,"trust"
"2wbdhcfa",15,1,"mistrust"
"2wbdhcfa",16,3,"credulity"
"zvxjp5uj",1,2,"trust"
"zvxjp5uj",2,5,"trust"
"zvxjp5uj",3,4,"mistrust"
"zvxjp5uj",4,3,"mistrust"
"zvxjp5uj",5,0,"credulity"
"zvxjp5uj",6,1,"credulity"
"zvxjp5uj",7,4,"trust"
"zvxjp5uj",8,4,"trust"
"zvxjp5uj",9,5,"mistrust"
"zvxjp5uj",10,3,"catch"
"zvxjp5uj",11,4,"mistrust"
"zvxjp5uj",12,3,"credulity"
"zvxjp5uj",13,1,"credulity"
"zvxjp5uj",14,4,"trust"
"zvxjp5uj",15,4,"mistrust"
"zvxjp5uj",16,5,"credulity"
"codgtzk9",1,5,"trust"
"codgtzk9",2,1,"trust"
"codgtzk9",3,5,"mistrust"
"codgtzk9",4,1,"mistrust"
"codgtzk9",5,1,"credulity"
"codgtzk9",6,2,"credulity"
"codgtzk9",7,5,"trust"
"codgtzk9",8,5,"trust"
"codgtzk9",9,3,"mistrust"
"codgtzk9",10,3,"catch"
"codgtzk9",11,1,"mistrust"
"codgtzk9",12,1,"credulity"
"codgtzk9",13,1,"credulity"
"codgtzk9",14,5,"trust"
"codgtzk9",15,1,"mistrust"
"codgtzk9",16,1,"credulity"
"fonum3cd",1,3,"trust"
"fonum3cd",2,4,"trust"
"fonum3cd",3,5,"mistrust"
"fonum3cd",4,4,"mistrust"
"fonum3cd",5,4,"credulity"
"fonum3cd",6,4,"credulity"
"fonum3cd",7,5,"trust"
"fonum3cd",8,5,"trust"
"fonum3cd",9,5,"mistrust"
"fonum3cd",10,3,"catch"
"fonum3cd",11,5,"mistrust"
"fonum3cd",12,1,"credulity"
"fonum3cd",13,2,"credulity"
"fonum3cd",14,5,"trust"
"fonum3cd",15,2,"mistrust"
"fonum3cd",16,3,"credulity"
"1rtsn438",1,2,"trust"
"1rtsn438",2,3,"trust"
"1rtsn438",3,3,"mistrust"
"1rtsn438",4,4,"mistrust"
"1rtsn438",5,0,"credulity"
"1rtsn438",6,0,"credulity"
"1rtsn438",7,0,"trust"
"1rtsn438",8,3,"trust"
"1rtsn438",9,3,"mistrust"
"1rtsn438",10,3,"catch"
"1rtsn438",11,2,"mistrust"
"1rtsn438",12,1,"credulity"
"1rtsn438",13,1,"credulity"
"1rtsn438",14,1,"trust"
"1rtsn438",15,1,"mistrust"
"1rtsn438",16,1,"credulity"
"kdzq0ao6",1,0,"trust"
"kdzq0ao6",2,1,"trust"
"kdzq0ao6",3,5,"mistrust"
"kdzq0ao6",4,5,"mistrust"
"kdzq0ao6",5,5,"credulity"
"kdzq0ao6",6,2,"credulity"
"kdzq0ao6",7,1,"trust"
"kdzq0ao6",8,0,"trust"
"kdzq0ao6",9,5,"mistrust"
"kdzq0ao6",10,3,"catch"
"kdzq0ao6",11,6,"mistrust"
"kdzq0ao6",12,5,"credulity"
"kdzq0ao6",13,2,"credulity"
"kdzq0ao6",14,1,"trust"
"kdzq0ao6",15,4,"mistrust"
"kdzq0ao6",16,2,"credulity"
"2p2qngsy",1,1,"trust"
"2p2qngsy",2,5,"trust"
"2p2qngsy",3,6,"mistrust"
"2p2qngsy",4,5,"mistrust"
"2p2qngsy",5,0,"credulity"
"2p2qngsy",6,0,"credulity"
"2p2qngsy",7,4,"trust"
"2p2qngsy",8,5,"trust"
"2p2qngsy",9,5,"mistrust"
"2p2qngsy",10,3,"catch"
"2p2qngsy",11,3,"mistrust"
"2p2qngsy",12,2,"credulity"
"2p2qngsy",13,0,"credulity"
"2p2qngsy",14,1,"trust"
"2p2qngsy",15,3,"mistrust"
"2p2qngsy",16,2,"credulity"
"k556cggx",1,1,"trust"
"k556cggx",2,4,"trust"
"k556cggx",3,5,"mistrust"
"k556cggx",4,5,"mistrust"
"k556cggx",5,1,"credulity"
"k556cggx",6,1,"credulity"
"k556cggx",7,4,"trust"
"k556cggx",8,4,"trust"
"k556cggx",9,4,"mistrust"
"k556cggx",10,3,"catch"
"k556cggx",11,2,"mistrust"
"k556cggx",12,2,"credulity"
"k556cggx",13,1,"credulity"
"k556cggx",14,4,"trust"
"k556cggx",15,2,"mistrust"
"k556cggx",16,2,"credulity"
"k50a66z7",1,5,"trust"
"k50a66z7",2,6,"trust"
"k50a66z7",3,5,"mistrust"
"k50a66z7",4,4,"mistrust"
"k50a66z7",5,4,"credulity"
"k50a66z7",6,5,"credulity"
"k50a66z7",7,4,"trust"
"k50a66z7",8,5,"trust"
"k50a66z7",9,5,"mistrust"
"k50a66z7",10,3,"catch"
"k50a66z7",11,5,"mistrust"
"k50a66z7",12,5,"credulity"
"k50a66z7",13,4,"credulity"
"k50a66z7",14,6,"trust"
"k50a66z7",15,4,"mistrust"
"k50a66z7",16,5,"credulity"
"zjxxg1qs",1,4,"trust"
"zjxxg1qs",2,4,"trust"
"zjxxg1qs",3,4,"mistrust"
"zjxxg1qs",4,5,"mistrust"
"zjxxg1qs",5,1,"credulity"
"zjxxg1qs",6,1,"credulity"
"zjxxg1qs",7,4,"trust"
"zjxxg1qs",8,5,"trust"
"zjxxg1qs",9,4,"mistrust"
"zjxxg1qs",10,3,"catch"
"zjxxg1qs",11,4,"mistrust"
"zjxxg1qs",12,2,"credulity"
"zjxxg1qs",13,1,"credulity"
"zjxxg1qs",14,4,"trust"
"zjxxg1qs",15,4,"mistrust"
"zjxxg1qs",16,2,"credulity"
"bdwnaggl",1,6,"trust"
"bdwnaggl",2,4,"trust"
"bdwnaggl",3,6,"mistrust"
"bdwnaggl",4,1,"mistrust"
"bdwnaggl",5,0,"credulity"
"bdwnaggl",6,1,"credulity"
"bdwnaggl",7,3,"trust"
"bdwnaggl",8,5,"trust"
"bdwnaggl",9,1,"mistrust"
"bdwnaggl",10,3,"catch"
"bdwnaggl",11,1,"mistrust"
"bdwnaggl",12,0,"credulity"
"bdwnaggl",13,0,"credulity"
"bdwnaggl",14,0,"trust"
"bdwnaggl",15,0,"mistrust"
"bdwnaggl",16,0,"credulity"
"3ypa9yxs",1,2,"trust"
"3ypa9yxs",2,4,"trust"
"3ypa9yxs",3,5,"mistrust"
"3ypa9yxs",4,4,"mistrust"
"3ypa9yxs",5,2,"credulity"
"3ypa9yxs",6,4,"credulity"
"3ypa9yxs",7,2,"trust"
"3ypa9yxs",8,3,"trust"
"3ypa9yxs",9,4,"mistrust"
"3ypa9yxs",10,3,"catch"
"3ypa9yxs",11,3,"mistrust"
"3ypa9yxs",12,2,"credulity"
"3ypa9yxs",13,1,"credulity"
"3ypa9yxs",14,2,"trust"
"3ypa9yxs",15,3,"mistrust"
"3ypa9yxs",16,1,"credulity"
"ez3rhwy4",1,3,"trust"
"ez3rhwy4",2,3,"trust"
"ez3rhwy4",3,3,"mistrust"
"ez3rhwy4",4,5,"mistrust"
"ez3rhwy4",5,0,"credulity"
"ez3rhwy4",6,2,"credulity"
"ez3rhwy4",7,4,"trust"
"ez3rhwy4",8,3,"trust"
"ez3rhwy4",9,4,"mistrust"
"ez3rhwy4",10,3,"catch"
"ez3rhwy4",11,2,"mistrust"
"ez3rhwy4",12,5,"credulity"
"ez3rhwy4",13,3,"credulity"
"ez3rhwy4",14,2,"trust"
"ez3rhwy4",15,1,"mistrust"
"ez3rhwy4",16,5,"credulity"
"jdy6471m",1,5,"trust"
"jdy6471m",2,4,"trust"
"jdy6471m",3,3,"mistrust"
"jdy6471m",4,5,"mistrust"
"jdy6471m",5,4,"credulity"
"jdy6471m",6,5,"credulity"
"jdy6471m",7,5,"trust"
"jdy6471m",8,4,"trust"
"jdy6471m",9,6,"mistrust"
"jdy6471m",10,3,"catch"
"jdy6471m",11,5,"mistrust"
"jdy6471m",12,6,"credulity"
"jdy6471m",13,6,"credulity"
"jdy6471m",14,6,"trust"
"jdy6471m",15,6,"mistrust"
"jdy6471m",16,5,"credulity"
"x6f4bju0",1,5,"trust"
"x6f4bju0",2,5,"trust"
"x6f4bju0",3,5,"mistrust"
"x6f4bju0",4,6,"mistrust"
"x6f4bju0",5,0,"credulity"
"x6f4bju0",6,0,"credulity"
"x6f4bju0",7,6,"trust"
"x6f4bju0",8,6,"trust"
"x6f4bju0",9,4,"mistrust"
"x6f4bju0",10,3,"catch"
"x6f4bju0",11,0,"mistrust"
"x6f4bju0",12,0,"credulity"
"x6f4bju0",13,0,"credulity"
"x6f4bju0",14,6,"trust"
"x6f4bju0",15,0,"mistrust"
"x6f4bju0",16,4,"credulity"
"4pfcn1bb",1,5,"trust"
"4pfcn1bb",2,6,"trust"
"4pfcn1bb",3,1,"mistrust"
"4pfcn1bb",4,1,"mistrust"
"4pfcn1bb",5,0,"credulity"
"4pfcn1bb",6,1,"credulity"
"4pfcn1bb",7,6,"trust"
"4pfcn1bb",8,6,"trust"
"4pfcn1bb",9,0,"mistrust"
"4pfcn1bb",10,3,"catch"
"4pfcn1bb",11,1,"mistrust"
"4pfcn1bb",12,0,"credulity"
"4pfcn1bb",13,0,"credulity"
"4pfcn1bb",14,5,"trust"
"4pfcn1bb",15,1,"mistrust"
"4pfcn1bb",16,1,"credulity"
"fob4px3o",1,3,"trust"
"fob4px3o",2,4,"trust"
"fob4px3o",3,5,"mistrust"
"fob4px3o",4,4,"mistrust"
"fob4px3o",5,0,"credulity"
"fob4px3o",6,1,"credulity"
"fob4px3o",7,4,"trust"
"fob4px3o",8,4,"trust"
"fob4px3o",9,5,"mistrust"
"fob4px3o",10,3,"catch"
"fob4px3o",11,5,"mistrust"
"fob4px3o",12,1,"credulity"
"fob4px3o",13,1,"credulity"
"fob4px3o",14,4,"trust"
"fob4px3o",15,3,"mistrust"
"fob4px3o",16,3,"credulity"
"hbl8xzyc",1,2,"trust"
"hbl8xzyc",2,5,"trust"
"hbl8xzyc",3,3,"mistrust"
"hbl8xzyc",4,2,"mistrust"
"hbl8xzyc",5,1,"credulity"
"hbl8xzyc",6,1,"credulity"
"hbl8xzyc",7,5,"trust"
"hbl8xzyc",8,5,"trust"
"hbl8xzyc",9,2,"mistrust"
"hbl8xzyc",10,3,"catch"
"hbl8xzyc",11,2,"mistrust"
"hbl8xzyc",12,1,"credulity"
"hbl8xzyc",13,1,"credulity"
"hbl8xzyc",14,3,"trust"
"hbl8xzyc",15,3,"mistrust"
"hbl8xzyc",16,1,"credulity"
"oh59rujj",1,5,"trust"
"oh59rujj",2,4,"trust"
"oh59rujj",3,3,"mistrust"
"oh59rujj",4,3,"mistrust"
"oh59rujj",5,1,"credulity"
"oh59rujj",6,3,"credulity"
"oh59rujj",7,4,"trust"
"oh59rujj",8,4,"trust"
"oh59rujj",9,5,"mistrust"
"oh59rujj",10,3,"catch"
"oh59rujj",11,5,"mistrust"
"oh59rujj",12,4,"credulity"
"oh59rujj",13,2,"credulity"
"oh59rujj",14,1,"trust"
"oh59rujj",15,1,"mistrust"
"oh59rujj",16,2,"credulity"
"q07kucsw",1,4,"trust"
"q07kucsw",2,6,"trust"
"q07kucsw",3,4,"mistrust"
"q07kucsw",4,5,"mistrust"
"q07kucsw",5,1,"credulity"
"q07kucsw",6,2,"credulity"
"q07kucsw",7,6,"trust"
"q07kucsw",8,5,"trust"
"q07kucsw",9,2,"mistrust"
"q07kucsw",10,3,"catch"
"q07kucsw",11,4,"mistrust"
"q07kucsw",12,4,"credulity"
"q07kucsw",13,0,"credulity"
"q07kucsw",14,5,"trust"
"q07kucsw",15,1,"mistrust"
"q07kucsw",16,5,"credulity"
"acsmhj06",1,5,"trust"
"acsmhj06",2,4,"trust"
"acsmhj06",3,5,"mistrust"
"acsmhj06",4,2,"mistrust"
"acsmhj06",5,5,"credulity"
"acsmhj06",6,4,"credulity"
"acsmhj06",7,6,"trust"
"acsmhj06",8,6,"trust"
"acsmhj06",9,2,"mistrust"
"acsmhj06",10,5,"catch"
"acsmhj06",11,0,"mistrust"
"acsmhj06",12,2,"credulity"
"acsmhj06",13,5,"credulity"
"acsmhj06",14,4,"trust"
"acsmhj06",15,2,"mistrust"
"acsmhj06",16,1,"credulity"
"nz424b2c",1,4,"trust"
"nz424b2c",2,5,"trust"
"nz424b2c",3,4,"mistrust"
"nz424b2c",4,5,"mistrust"
"nz424b2c",5,5,"credulity"
"nz424b2c",6,5,"credulity"
"nz424b2c",7,4,"trust"
"nz424b2c",8,5,"trust"
"nz424b2c",9,5,"mistrust"
"nz424b2c",10,3,"catch"
"nz424b2c",11,2,"mistrust"
"nz424b2c",12,1,"credulity"
"nz424b2c",13,4,"credulity"
"nz424b2c",14,5,"trust"
"nz424b2c",15,4,"mistrust"
"nz424b2c",16,5,"credulity"
"1s1vqmwy",1,1,"trust"
"1s1vqmwy",2,1,"trust"
"1s1vqmwy",3,5,"mistrust"
"1s1vqmwy",4,3,"mistrust"
"1s1vqmwy",5,2,"credulity"
"1s1vqmwy",6,3,"credulity"
"1s1vqmwy",7,3,"trust"
"1s1vqmwy",8,3,"trust"
"1s1vqmwy",9,3,"mistrust"
"1s1vqmwy",10,3,"catch"
"1s1vqmwy",11,3,"mistrust"
"1s1vqmwy",12,3,"credulity"
"1s1vqmwy",13,3,"credulity"
"1s1vqmwy",14,4,"trust"
"1s1vqmwy",15,3,"mistrust"
"1s1vqmwy",16,3,"credulity"
"psjhtf8a",1,5,"trust"
"psjhtf8a",2,6,"trust"
"psjhtf8a",3,5,"mistrust"
"psjhtf8a",4,1,"mistrust"
"psjhtf8a",5,2,"credulity"
"psjhtf8a",6,2,"credulity"
"psjhtf8a",7,4,"trust"
"psjhtf8a",8,5,"trust"
"psjhtf8a",9,1,"mistrust"
"psjhtf8a",10,3,"catch"
"psjhtf8a",11,1,"mistrust"
"psjhtf8a",12,1,"credulity"
"psjhtf8a",13,2,"credulity"
"psjhtf8a",14,5,"trust"
"psjhtf8a",15,1,"mistrust"
"psjhtf8a",16,2,"credulity"
